album,artists,available_markets,disc_number,duration_ms_x,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type_x,uri,like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type_y,track_href,analysis_url,duration_ms_y,time_signature
The Purge,Within Temptation,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,256466,False,{'isrc': 'NLR262000006'},{'spotify': 'https://open.spotify.com/track/6pR3NxgHtficTizsYVRRmX'},https://api.spotify.com/v1/tracks/6pR3NxgHtficTizsYVRRmX,6pR3NxgHtficTizsYVRRmX,False,The Purge,59,https://p.scdn.co/mp3-preview/6e2d00c4fe8daa00d3a09a72ce1200c98be259dc?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:6pR3NxgHtficTizsYVRRmX,0,0.477,0.905,5,-3.892,0,0.0689,7.12e-05,0.000517,0.0959,0.493,93.998,audio_features,https://api.spotify.com/v1/tracks/6pR3NxgHtficTizsYVRRmX,https://api.spotify.com/v1/audio-analysis/6pR3NxgHtficTizsYVRRmX,256467,4
Aurora,Annisokay,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,252269,False,{'isrc': 'DEYO62000060'},{'spotify': 'https://open.spotify.com/track/6koYE3878OQT34mPMuGZ4X'},https://api.spotify.com/v1/tracks/6koYE3878OQT34mPMuGZ4X,6koYE3878OQT34mPMuGZ4X,False,Under Your Tattoos,52,https://p.scdn.co/mp3-preview/20e08844d0b0ed799fe41fef86bb39bd85f8ee5a?cid=527cc027556e4e75bde9716a7a0562a5,8,track,spotify:track:6koYE3878OQT34mPMuGZ4X,0,0.469,0.961,7,-7.301,0,0.168,0.000834,0.000155,0.105,0.157,128.0,audio_features,https://api.spotify.com/v1/tracks/6koYE3878OQT34mPMuGZ4X,https://api.spotify.com/v1/audio-analysis/6koYE3878OQT34mPMuGZ4X,252270,4
Bloom,Of Mice & Men,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,257624,True,{'isrc': 'DED832100148'},{'spotify': 'https://open.spotify.com/track/7Fo3AzYlGoQgV8FiwCB9FM'},https://api.spotify.com/v1/tracks/7Fo3AzYlGoQgV8FiwCB9FM,7Fo3AzYlGoQgV8FiwCB9FM,False,Bloom,60,https://p.scdn.co/mp3-preview/d8bdc0d3db559333276902846f07e87dd7f47e4b?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:7Fo3AzYlGoQgV8FiwCB9FM,0,0.259,0.964,2,-5.683,1,0.12,5.05e-05,0.000384,0.455,0.0996,124.994,audio_features,https://api.spotify.com/v1/tracks/7Fo3AzYlGoQgV8FiwCB9FM,https://api.spotify.com/v1/audio-analysis/7Fo3AzYlGoQgV8FiwCB9FM,257625,4
Cut & Run,Fight The Fade,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,194909,False,{'isrc': 'QM5LC2100001'},{'spotify': 'https://open.spotify.com/track/6fjPHoPWFbuIFMJN7DZxTT'},https://api.spotify.com/v1/tracks/6fjPHoPWFbuIFMJN7DZxTT,6fjPHoPWFbuIFMJN7DZxTT,False,Cut & Run,53,https://p.scdn.co/mp3-preview/28c1ddb317eb0cf2bd7bf05725f9bbf50471d447?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:6fjPHoPWFbuIFMJN7DZxTT,0,0.354,0.877,9,-3.782,0,0.0902,0.0019,0.0,0.541,0.29,164.967,audio_features,https://api.spotify.com/v1/tracks/6fjPHoPWFbuIFMJN7DZxTT,https://api.spotify.com/v1/audio-analysis/6fjPHoPWFbuIFMJN7DZxTT,194909,4
Timeless,Of Mice & Men,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,238750,False,{'isrc': 'DED832000873'},{'spotify': 'https://open.spotify.com/track/0M3keKfmYR90ThAguDsGPC'},https://api.spotify.com/v1/tracks/0M3keKfmYR90ThAguDsGPC,0M3keKfmYR90ThAguDsGPC,False,Anchor,59,https://p.scdn.co/mp3-preview/8a6702fe2dd7608946457f09648b7dfc8e6b9194?cid=527cc027556e4e75bde9716a7a0562a5,3,track,spotify:track:0M3keKfmYR90ThAguDsGPC,0,0.452,0.873,2,-8.308,0,0.0723,0.00095,0.362,0.0672,0.226,107.426,audio_features,https://api.spotify.com/v1/tracks/0M3keKfmYR90ThAguDsGPC,https://api.spotify.com/v1/audio-analysis/0M3keKfmYR90ThAguDsGPC,238750,4
The Hunter,"['Love and Death', 'Keith Wallen']","['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BF', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BZ', 'CA', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'DJ', 'DM', 'DO', 'DZ', 'EC', 'EG', 'FJ', 'FM', 'GA', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GT', 'GW', 'GY', 'HK', 'HN', 'HT', 'ID', 'IL', 'IN', 'JM', 'JO', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'MA', 'MC', 'ME', 'MG', 'MH', 'ML', 'MN', 'MO', 'MR', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PS', 'PW', 'PY', 'QA', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SG', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TT', 'TV', 'TW', 'TZ', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,217786,False,{'isrc': 'QMGR32211572'},{'spotify': 'https://open.spotify.com/track/0X9Hyaa0VSwofHfdG1Z4yD'},https://api.spotify.com/v1/tracks/0X9Hyaa0VSwofHfdG1Z4yD,0X9Hyaa0VSwofHfdG1Z4yD,False,The Hunter,42,https://p.scdn.co/mp3-preview/a07e1a0cb54ade5bb0ed2c41ac02d4b02c924371?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:0X9Hyaa0VSwofHfdG1Z4yD,0,0.275,0.803,4,-5.78,1,0.0687,0.000155,0.000357,0.0566,0.437,79.43,audio_features,https://api.spotify.com/v1/tracks/0X9Hyaa0VSwofHfdG1Z4yD,https://api.spotify.com/v1/audio-analysis/0X9Hyaa0VSwofHfdG1Z4yD,217787,4
NIRATIAS,Chevelle,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,251440,False,{'isrc': 'USSM12004795'},{'spotify': 'https://open.spotify.com/track/1winmqK6HKElJ7q01kxDwj'},https://api.spotify.com/v1/tracks/1winmqK6HKElJ7q01kxDwj,1winmqK6HKElJ7q01kxDwj,False,Mars Simula,57,https://p.scdn.co/mp3-preview/7295087f2d5b57a78c2d02b5f48a5e8ee69a427b?cid=527cc027556e4e75bde9716a7a0562a5,3,track,spotify:track:1winmqK6HKElJ7q01kxDwj,0,0.388,0.98,0,-5.984,0,0.149,2.28e-05,0.825,0.926,0.166,196.004,audio_features,https://api.spotify.com/v1/tracks/1winmqK6HKElJ7q01kxDwj,https://api.spotify.com/v1/audio-analysis/1winmqK6HKElJ7q01kxDwj,251440,4
Disruptor,Fear Factory,"['AD', 'AE', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BT', 'BW', 'BY', 'CH', 'CI', 'CL', 'CM', 'CO', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GW', 'GY', 'HK', 'HR', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,225133,True,{'isrc': 'DED831701642'},{'spotify': 'https://open.spotify.com/track/3NGhrDLVlVVB3fQuz447ZB'},https://api.spotify.com/v1/tracks/3NGhrDLVlVVB3fQuz447ZB,3NGhrDLVlVVB3fQuz447ZB,False,Disruptor,50,https://p.scdn.co/mp3-preview/eea38a5a5102e54b2d7f2752dbc0d29ba71b5be7?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:3NGhrDLVlVVB3fQuz447ZB,0,0.547,0.969,2,-4.774,1,0.0914,1.87e-05,1.25e-05,0.385,0.296,133.011,audio_features,https://api.spotify.com/v1/tracks/3NGhrDLVlVVB3fQuz447ZB,https://api.spotify.com/v1/audio-analysis/3NGhrDLVlVVB3fQuz447ZB,225133,4
Heartbeat Failing,Dead by April,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,243600,False,{'isrc': 'QM4TW2187062'},{'spotify': 'https://open.spotify.com/track/1xolJCHO0WZvqVdu6buLk7'},https://api.spotify.com/v1/tracks/1xolJCHO0WZvqVdu6buLk7,1xolJCHO0WZvqVdu6buLk7,False,Heartbeat Failing,56,https://p.scdn.co/mp3-preview/a1439a1e1a63cac1932d0be703a6054bb3547c2f?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:1xolJCHO0WZvqVdu6buLk7,0,0.422,0.919,2,-4.168,0,0.151,0.000245,0.000351,0.21,0.279,149.989,audio_features,https://api.spotify.com/v1/tracks/1xolJCHO0WZvqVdu6buLk7,https://api.spotify.com/v1/audio-analysis/1xolJCHO0WZvqVdu6buLk7,243600,4
As Above So Below,Writing The Future,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",1,210000,True,{'isrc': 'SEVWR2100601'},{'spotify': 'https://open.spotify.com/track/0xVvCWr0k0OJ4onNnGXqmD'},https://api.spotify.com/v1/tracks/0xVvCWr0k0OJ4onNnGXqmD,0xVvCWr0k0OJ4onNnGXqmD,False,As Above So Below,48,https://p.scdn.co/mp3-preview/c80fa369ca3b9424dba55d2da818b48da2744570?cid=527cc027556e4e75bde9716a7a0562a5,1,track,spotify:track:0xVvCWr0k0OJ4onNnGXqmD,0,0.489,0.962,5,-5.497,0,0.105,0.000414,4.27e-05,0.252,0.34,160.055,audio_features,https://api.spotify.com/v1/tracks/0xVvCWr0k0OJ4onNnGXqmD,https://api.spotify.com/v1/audio-analysis/0xVvCWr0k0OJ4onNnGXqmD,210000,4
